voter,choice,proposal,created
0x854f18D14E09Af41AA458A9DF7aa5Bd0cd3BE7E6,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635089024
0xF8C84C6A4f1083f7a7Fd94885B303A3974116D82,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635088957
0xF8C84C6A4f1083f7a7Fd94885B303A3974116D82,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635088925
0xAC9283ebcd0c41FAA7A5399Ad94acc444954b446,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635088614
0xAC9283ebcd0c41FAA7A5399Ad94acc444954b446,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635088588
0xAC9283ebcd0c41FAA7A5399Ad94acc444954b446,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635088478
0xDb8D484c46cE6B0bd00f38a51b299EB129928AC0,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635088466
0x5C7a20b1EFa9A2aB5F448b651Aa264F233076C4C,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635088150
0xDb8D484c46cE6B0bd00f38a51b299EB129928AC0,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635087811
0xDb8D484c46cE6B0bd00f38a51b299EB129928AC0,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635087256
0x80FDc30D21A672EeF723b809Ed4ba7c91728D421,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635085869
0x80FDc30D21A672EeF723b809Ed4ba7c91728D421,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635085736
0xefE7a2bbe01adc090AB28eD422a359b553aAbC16,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635084179
0xefE7a2bbe01adc090AB28eD422a359b553aAbC16,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635083998
0xdeEa4b6448fDdb2a8223a4af773378e047BA253D,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635081480
0x758C5366c1C681E102C469C342EDcc8807AE0060,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635081360
0x22bE1f5e8544e71A390cED1b6a82b477b1127Ce5,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635081235
0xC9C03900134fa324422519852094792298c71825,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635081209
0x4998976bDd0E873b586843b9EEb5d58a4E3B78a4,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635080489
0xC9C03900134fa324422519852094792298c71825,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635079034
0x74C4623d7609F3eB2665aD32Ff96B44856b6051b,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635078359
0x74C4623d7609F3eB2665aD32Ff96B44856b6051b,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635078337
0xa00685C1e5dcC40Cf6b70f254C50A81774Da31dc,2,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635077432
0xa00685C1e5dcC40Cf6b70f254C50A81774Da31dc,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635077371
0xa00685C1e5dcC40Cf6b70f254C50A81774Da31dc,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635077310
0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635077091
0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635077072
0xCaB5541bad35e9ee799BeA9765C3c416D8Cc1Bb8,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635077003
0x22e81335f9D4A609DF42f56ba5B583f565995296,2,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635076998
0xCaB5541bad35e9ee799BeA9765C3c416D8Cc1Bb8,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635076965
0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635076918
0x22e81335f9D4A609DF42f56ba5B583f565995296,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635076789
0x22e81335f9D4A609DF42f56ba5B583f565995296,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635076750
0xa1E91a4CF28f8C098C7bAb3093734Ad38B89f278,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635076678
0xa1E91a4CF28f8C098C7bAb3093734Ad38B89f278,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635076290
0x0252d89c8781b88858d5A2dbb8b9CF613f84917D,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635076204
0x0810C422E4abD05c752618B403d26cf60bB50B5C,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635075880
0x0810C422E4abD05c752618B403d26cf60bB50B5C,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635075859
0x0810C422E4abD05c752618B403d26cf60bB50B5C,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635075730
0xF9a5844AC0b81Bc45f448F864D484E0EF5927D5f,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635075144
0x19dd92C9A9c4Eb6f0426846C4F8a071A7b79209A,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635074525
0x19dd92C9A9c4Eb6f0426846C4F8a071A7b79209A,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635074435
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635073698
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635073223
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635073191
0xD781F65cD90eE9418C70d1D244192C349Bf1176c,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635072772
0xD781F65cD90eE9418C70d1D244192C349Bf1176c,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635072740
0xD781F65cD90eE9418C70d1D244192C349Bf1176c,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635072653
0x2067BEd542762D26E2755Ce7d8776728F3429f48,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635072641
0x2067BEd542762D26E2755Ce7d8776728F3429f48,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635072606
0x2067BEd542762D26E2755Ce7d8776728F3429f48,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635072551
0x037dFD569DeFBC08aE28001159b4c49f6d006cfF,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635071152
0x037dFD569DeFBC08aE28001159b4c49f6d006cfF,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635071130
0x198ca1beaCF70b82c4e6dE21E8Cb7b6dA6D8477A,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635071092
0x037dFD569DeFBC08aE28001159b4c49f6d006cfF,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635071090
0x198ca1beaCF70b82c4e6dE21E8Cb7b6dA6D8477A,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635071045
0xE3ceB1966728f0f1F614365DBF5dCc84BEe36957,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635070481
0xE3ceB1966728f0f1F614365DBF5dCc84BEe36957,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635070388
0x64B7fcC8C17540139BDd84d00c7261035602Cb66,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635067418
0x461F635488972409981EDbD043834dbaA7239FA6,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635066914
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635066657
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635066629
0x64B7fcC8C17540139BDd84d00c7261035602Cb66,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635065892
0xdC6CE98A9020905973C9C026c6f3e34df9998D8A,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635065251
0xdC6CE98A9020905973C9C026c6f3e34df9998D8A,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635065221
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635062908
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635062736
0x9A456152E0Da127C30a49357A461f4c3F80bd630,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635061816
0xEB2109A191f3B552A38286781B501Cf16FB1b6b8,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635061669
0x9A456152E0Da127C30a49357A461f4c3F80bd630,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635061606
0x9A456152E0Da127C30a49357A461f4c3F80bd630,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635061391
0x14B30b46ec4fA1a993806bd5Dda4195C5a82353e,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635060500
0x14B30b46ec4fA1a993806bd5Dda4195C5a82353e,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635060361
0x1D40cF4C11BdC78515E121f694C479F1bdA4696d,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635057619
0x1D40cF4C11BdC78515E121f694C479F1bdA4696d,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635057564
0x1D40cF4C11BdC78515E121f694C479F1bdA4696d,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635057490
0x52876dAFDc67238390477Bb2403BdC8021944ddc,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635052967
0xab4382aAdae5bF4b37B90b9dc07FC72D52e2a28A,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635052924
0x52876dAFDc67238390477Bb2403BdC8021944ddc,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635052842
0xab4382aAdae5bF4b37B90b9dc07FC72D52e2a28A,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635052802
0x73Cbc02516f5F4945cE2F2fACf002b2c6aA359e7,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635051764
0x73Cbc02516f5F4945cE2F2fACf002b2c6aA359e7,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635051599
0x4e4842749E799B384601489f1653213d86C31E1B,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635050918
0x4e4842749E799B384601489f1653213d86C31E1B,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635050822
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635049804
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635049459
0x8061199A31983A077E691C08B2263a4CF5c24093,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635049327
0x8061199A31983A077E691C08B2263a4CF5c24093,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635049287
0x4E7A35E672256F854D4e0a8851CD7965b8B53D67,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635048303
0x4E7A35E672256F854D4e0a8851CD7965b8B53D67,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635048279
0x555c929D0f0162B6A434d924865Cf10b667F98E2,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635045002
0xA742A54E0b9Cd1Cac03c8F569bA4C606694261f9,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635044480
0xA742A54E0b9Cd1Cac03c8F569bA4C606694261f9,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635043536
0xA742A54E0b9Cd1Cac03c8F569bA4C606694261f9,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635043457
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635043409
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635043155
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635042305
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635042184
0xcFF03aB20709c928d7478764473e386F7b23EDD1,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635041632
0xBA7e9Bb153F9c4C32903b721eB53B751E2c0bF12,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635041605
0xDd956ab0f6020c2Be35be89C54Ba8841E290f778,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635041569
0xE3ceB1966728f0f1F614365DBF5dCc84BEe36957,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635041562
0xcFF03aB20709c928d7478764473e386F7b23EDD1,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635041547
0xcFF03aB20709c928d7478764473e386F7b23EDD1,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635041494
0xFd28D67eD154B734257276e5d090721434bd51A4,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635041237
0xFd28D67eD154B734257276e5d090721434bd51A4,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635041124
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635041110
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635041010
0xFd28D67eD154B734257276e5d090721434bd51A4,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635040941
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635040919
0x4D04EB67A2D1e01c71FAd0366E0C200207A75487,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635040411
0x58E603d9824976F7a3940C6B408F0Ffa523a216C,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635040233
0x4998976bDd0E873b586843b9EEb5d58a4E3B78a4,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635040185
0x58E603d9824976F7a3940C6B408F0Ffa523a216C,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635040098
0x4998976bDd0E873b586843b9EEb5d58a4E3B78a4,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635039995
0x7c2848826de6bA917FdCA23cCf5c2C3e1CB031f6,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635039518
0x7c2848826de6bA917FdCA23cCf5c2C3e1CB031f6,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635039480
0x7c2848826de6bA917FdCA23cCf5c2C3e1CB031f6,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635039374
0x477c8ece9393713D258169Aa50cDaF27E422214d,1,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635039364
0x477c8ece9393713D258169Aa50cDaF27E422214d,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635039350
0x22Ef6D99F400cac50CEAb09e6ac3AE6882ba0B6c,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635037431
0x22Ef6D99F400cac50CEAb09e6ac3AE6882ba0B6c,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635037395
0x79939118Ef2af99E20310eCC5CCC0E9697d390FC,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635036643
0x79939118Ef2af99E20310eCC5CCC0E9697d390FC,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635036597
0x1146f36Cf74fBB2971DcDA652d0a3f4289a39d53,1,{'id': 'QmRakdstZdU1Mx1vYhjon8tYnv5o1dkir8v3HDBmmnCGUc'},1635036416
0x1146f36Cf74fBB2971DcDA652d0a3f4289a39d53,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635036336
0xF9a5844AC0b81Bc45f448F864D484E0EF5927D5f,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635036280
0x1146f36Cf74fBB2971DcDA652d0a3f4289a39d53,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635036231
0xF9a5844AC0b81Bc45f448F864D484E0EF5927D5f,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635036210
0x303e62Da5454c9932EFCBfE5002922f3A98F34a2,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635035967
0xdeEa4b6448fDdb2a8223a4af773378e047BA253D,2,{'id': 'QmebDo3uTVJ5bHWgYhf7CvcK7by1da1WUX4jw5uX6M7EUW'},1635035787
0x32F41B50f8d569f22DFFeDc0F17210fb49350784,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635026335
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635024624
0xEB2109A191f3B552A38286781B501Cf16FB1b6b8,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635023092
0x41587094C1Ba4463e29E772aE03BF9a132e8809C,2,{'id': 'QmWnu4hqF2x5uyydWGSXzBmLEiVivXZWLLsh1DHFpjEeQC'},1635022266
0x41587094C1Ba4463e29E772aE03BF9a132e8809C,3,{'id': 'Qmc6ucVT1XQArcKQLRKmzFqoXkXHpnSJgjD9inCSUb2c8X'},1635022242
0x56FcfEb7D7Afa46C9aA58F08a04Fbb11Eb27808C,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635017928
0xeb4135a5fff5cD44c08614f012e103a6429f65B3,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635014821
0x1b50afeD405C9930eAe5fb3803418b03F9615B1C,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635013950
0xa1E91a4CF28f8C098C7bAb3093734Ad38B89f278,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635013810
0x215C44804627920a72692b20c6DC80deBa946cF2,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635011356
0xe7B15A2395d3a3073217F85367D16eED8C2539c9,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635010351
0xc4d6fdEA25346267441622FeB0e2618544Cef228,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635004154
0x7Cfed2A2d4a98680daC6aA55120f5AF2EC562EbD,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1635003544
0x79939118Ef2af99E20310eCC5CCC0E9697d390FC,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634996550
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634992374
0x08B48e886349a289da156515083c119962395055,3,{'id': 'Qmc6ucVT1XQArcKQLRKmzFqoXkXHpnSJgjD9inCSUb2c8X'},1634988280
0x08B48e886349a289da156515083c119962395055,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634988084
0x64B7fcC8C17540139BDd84d00c7261035602Cb66,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634986605
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634982317
0x41c0F529F559c6A3ddc324Cd86A6D0c75b50c949,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634982184
0xdb4D88080ED478c729B07E23f8e0ccD1f57D3f9B,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634980861
0x2346B18e56010272035e8eA7CF4C757Fc4E3f46a,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634979905
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,3,{'id': 'Qmc6ucVT1XQArcKQLRKmzFqoXkXHpnSJgjD9inCSUb2c8X'},1634973171
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634973116
0xb11C0Ad983cf3c4912FD37809522A81aAaD3b1ee,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634971756
0x354D6F97482C3e533bbdd3AdF65570B3D172C9aD,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634961638
0x52876dAFDc67238390477Bb2403BdC8021944ddc,1,{'id': 'QmRkF9A2NigXcBBFfASnM7akNvAo6c9jgNxpt1faX6hvjK'},1634961398
