voter,choice,created,proposal
0xeC5c16f3EAF86a801a3E89201DD39bDDD1786cBF,1,1645826880,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x9C1296098183Aa5a16bFb61c2a41FB78e31Af721,1,1645823471,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xa972691EF44eb3bad4a015399BA43a00EaD047f8,1,1645822820,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xC3598d91844B061195136600AD243b077Cc164e2,1,1645821418,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x91B26b4B49525fDFfff2B099190149a52A36c3cA,1,1645814453,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x40aED6E410a780154a4dCF62c37dD8Ba54F08FfE,1,1645809630,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x00f4996324943D7e8497ce6a1Cf88969a0B08A24,1,1645807421,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x461F635488972409981EDbD043834dbaA7239FA6,1,1645806132,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x0252d89c8781b88858d5A2dbb8b9CF613f84917D,3,1645803004,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xC04A14172EFb4558Bb49Bc360039D8df4F5F9577,1,1645796347,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x8fe4e9F56152Cece6771Fd01A1ef596cAEC3EDBf,1,1645796295,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,1,1645796002,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x22bE1f5e8544e71A390cED1b6a82b477b1127Ce5,1,1645795522,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,1,1645793571,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x27E5E6074e259d98d6468454C32673E0e6f354ce,1,1645792503,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x5d47e5D242a8F66a6286b0a2353868875F5d6068,1,1645781892,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,1,1645763406,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xD9A0013af48591f8524280D6f8f98189cef45308,1,1645763164,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xE26EDCA05417A65819295c49fC67272Ab247D791,1,1645763138,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x4998976bDd0E873b586843b9EEb5d58a4E3B78a4,1,1645760894,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x4e4842749E799B384601489f1653213d86C31E1B,1,1645758888,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x7bDb45b1fe5B3eB17a4C7a16C9750C7e10CcF08d,1,1645748608,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
